,movie,genre,age_limit,language,movie_link,showtime,date,cinema,place,rating,cinema_place,latitude,longitude,adult,id,original_title,popularity,video,overview
1258,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1259,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1260,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1261,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1262,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1263,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1264,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1265,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1266,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1267,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1268,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1269,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1270,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1271,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1272,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1273,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1274,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1275,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1276,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1277,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1278,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1279,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1280,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1281,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1282,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1283,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1284,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
1285,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1286,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1287,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1288,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1289,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1290,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1291,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1292,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1293,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1294,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1295,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1296,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1297,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1298,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1299,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1300,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1301,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1302,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1303,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1304,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1305,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1306,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1307,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1308,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1309,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1310,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1311,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,18:00,2021-09-24,blue Cinema Metropol,Zürich,4.3,blue Cinema Metropol Zürich,47.3737637,8.530738099999999,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
1312,Ghost in the Shell,"Action, Crime, Drama, Mystery, Sci-fi, Thriller",14Y.,O/g,https://www.cineman.ch/en/movie/2017/GhostInTheShell/,18:00,2021-09-24,Xenix,Zürich,3.7,Xenix Zürich,47.37528529999999,8.5261529,False,315837.0,Ghost in the Shell,43.111,False,"In the near future, Major is the first of her kind: a human saved from a terrible crash, then cyber-enhanced to be a perfect soldier devoted to stopping the world's most dangerous criminals."
1313,Ninjababy,"Comedy, Drama",O/ge,O/ge,https://www.cineman.ch/en/movie/2021/Ninjababy/,18:00,2021-09-24,Kosmos,Zürich,not available,Kosmos Zürich,47.3799807,8.5290807,False,654074.0,Ninjababy,1.167,False,"Astronaut, forest-keeper, cartoonist. Young Rakel has a whole lot of other plans than becoming a mother. She would rather party, get drunk or stoned instead of sitting hours on the toilet. But she can't ignore it. Is it her or the baby?"
1314,Old,"Mystery, Thriller",14Y.,G,https://www.cineman.ch/en/movie/2021/Old/,18:00,2021-09-24,Arena Cinemas,Zürich,2.4,Arena Cinemas Zürich,47.3584599,8.5229214,False,631843.0,Old,1015.228,False,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.
